Mor. Amer. Soc. Hort. Sci.,1
Za industrializ. sov. Vostoka,1
Biochemische Zeitschift,1
I.V.A. (The Royal Swedish Academy of Engineering Sciences),1
Ezem. Nizn. Novgor. krajev. Gimekom'a,1
Deutsche medizinische Wochenschrift,1
New Zealand Journal of Science and Technology A,1
Journal of the Royal Agricultural Society of England,1
Tijdschrift over plantenziekten [Journal of plant disease],1
ISIS (Dresden),1
Medd. Norske Skogsforsoksv.,1
Zhur. Obshch. Khim.,1
Indian Meteorological Memoirs,1
La Revue du Ciel,1
Rev. Met. Aerol.,1
La Génie rural,1
Proceedings of the Leeds Philosophical and Literary Society (Scientific Section),1
Proceedings of the Boyce Thompson Institute,1
Gartenschönheit,1
Arbeit aus der Biologischen Reichsanstalt,1
Botanisk Tidsskrift,1
Gold Coast Department of Agriculture Bulletin,1
[Bull. Pl. Protection I ser. Ent. (U.S.S.R.)],1
Technical Bulletin University of Arizona Agricultural Experiment Station,1
Kosmos,1
Ezem. U.E.G.M.S.,1
The Scientific Monthly,1
Trudy Botanicesk. Sada Sredn. Azii,1
Naturen (Bergen),1
Dekadn. Gudro-Met. Bull. C.B.P.,1
Cold Spring Harbor Symposia on Quantitative Biology,1
Rev. Agr. (Dominican Republic),1
Landwirtschaftliche Beilage,1
Snow and Ice (Seppyo),1
Zoological Journal of the Linnean Society,1
Queensland  Agricultural  Journal,1
Zeitschrift für Pflanzenkrankheiten und Pflanzenschutz,1
Journal of the Imperial Agricultural Experiment Station Tokio,1
Perv. Sborn. rabot Vostocn. Sibirsk. oporn. punkta,1
Problemy,1
Landwirtschaftliche Wochenschrift der Landesbauernschaft für die Provinz Sachsen und Anhalt,1
Journal of Geography (Tokyo),1
Acoreana,1
Zeitschrift für Forst und Jagdwesen,1
University of California publications in botany,1
Peelovodstvo,1
Geologische Rundschau,1
"Mededeelingen, Directeur van de Tuinbouw",1
Empire Forestry Journal,1
Revista del Museo de La Plata,1
Berichte des deutschen Wetterdienstes in der US-Zone,1
J. Agric. post.,1
Zeitschrift für wissenschaftliche Zoologie,1
Zeitschrift für wissenschaftliche Biologie. Abteilung C,1
Annalen der Hydrographie und maritimen Meteorologie,1
Zeitschrift für Forst und Jagdwirtschaft,1
Bryologist,1
Food Technology,1
Frühlings landwirtschaftliche Zeitung,1
Fermentforschung,1
Naturforschende Gesellschaft (Basel),1
Journal of the Department of Agriculture (Dublin),1
The Canadian Entomologist,1
Ann. sci. agron.,1
Bayerische Ackerbauzeitung,1
Pochvovedenie,1
Nuova agricoltura,1
Better Crops with Plant Food,1
Proceedings of the Florida State Horticultural Society,1
Die Technik in der Landwirtschaft,1
Journal of Geography,1
Res. Agric. Ile. Maurice,1
Nachrichtenblatt des deutschen Pflanzenschutzdienstes,1
Journal of Dairy Research,1
Annual Reports of the Massachusetts Agricultural Experiment Station,1
Zuckerrübenbau,1
Journal of the American Chemical Society,1
Monthly bulletin of agricultural intelligence and of plant diseases,1
Transactions of the Royal Society for Tropical Medicine and Hygiene,1
Izv. Biolog. Inst.,1
Extraits de l'Agriculture pratique des pays chauds,1
Izvest. Glavnogo Botan. Sada S.S.S.R.,1
California Citrograph,1
Historia Naturalis,1
Bulletin de la Société d'encouragement pour l'Industrie nationale,1
Wiad. Koresp. roln. GUS,1
Umi to Sora [Sea and Sky],1
Biennial Reports of the Kansas Agricultural Experiment Station,1
Nordisk jordbrugsforskning [Nordic agricultural research],1
Bulletin of the Green section of the U.S. Golf Association,1
"Journal of the Department of Agriculture, Kyushu Imperial University",1
Zeitschrift für angewandte Photographie in Wissenschaft und Technik,1
